Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/435/835/GCF_000435835.1_genomic.fna.gz	0.0890	0.0846	99.37	0.396	99.20-99.61	0.396	0.36-0.42	1	1.228	3647/13567	95.85	3	NZ_FR883346.1 Clostridium sp. CAG:221, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/025/144/665/GCF_025144665.1_genomic.fna.gz	0.0878	0.0750	98.96	0.391	98.71-99.24	0.391	0.36-0.43	1	1.219	2788/11893	95.43	31	NZ_CP102294.1 Alistipes ihumii AP11 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/265/365/GCF_000265365.1_genomic.fna.gz	0.0861	0.0989	96.06	0.384	95.74-96.46	0.384	0.33-0.43	1	1.544	1422/15352	92.61	1164	NC_018011.1 Alistipes finegoldii DSM 17242, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/223/385/GCA_018223385.1_genomic.fna.gz	0.0861	0.0822	98.42	0.383	98.14-98.67	0.383	0.35-0.42	1	1.255	2651/13562	94.87	393	JAGTTR010000010.1 Oscillospiraceae bacterium Marseille-Q3528 NODE_10_length_123350_cov_15.6595, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/937/890/665/GCF_937890665.1_genomic.fna.gz	0.0859	0.0992	97.06	0.382	96.76-97.35	0.382	0.34-0.42	1	1.504	2060/16277	93.55	437	NZ_CALADU010000001.1 MAG: uncultured Subdoligranulum sp. isolate ERR318707_bin.71_CONCOCT_v1.1_MAG ERZ1764579.1107, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/591/705/GCF_001591705.1_genomic.fna.gz	0.0850	0.0613	97.87	0.379	97.55-98.20	0.379	0.34-0.42	1	1.259	1634/10086	94.30	306	NZ_BCVK01000001.1 Lactococcus cremoris subsp. cremoris NBRC 100676, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/479/425/GCF_003479425.1_genomic.fna.gz	0.0828	0.1325	99.04	0.369	98.89-99.22	0.369	0.34-0.39	1	1.295	5115/22334	95.36	54	NZ_QUHC01000001.1 Odoribacter sp. AF15-53 AF15-53.Scaf1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/904/394/705/GCA_904394705.1_genomic.fna.gz	0.0823	0.0502	98.42	0.367	98.05-98.75	0.367	0.33-0.41	1	1.207	1617/8626	94.74	14	CAJFNJ010000001.1 Candidatus Avimicrobium caecorum isolate Coassembly_mag_137 genome assembly, contig: MAGpy_11413_min2k_bin_137_fak87_61810, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/236/865/GCF_000236865.1_genomic.fna.gz	0.0818	0.0603	97.44	0.364	97.07-97.83	0.364	0.32-0.42	1	1.302	1380/10103	93.78	130	NZ_HE611015.1 Senegalimassilia anaerobia JC110 strain type strain: JC110, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/695/995/GCF_009695995.1_genomic.fna.gz	0.0816	0.0745	95.64	0.363	95.22-96.08	0.363	0.31-0.42	1	1.877	965/12609	92.04	1110	NZ_VUMU01000001.1 Waltera intestinalis strain WCA3-601-WT-6H seq1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/002/404/795/GCA_002404795.1_genomic.fna.gz	0.0776	0.0524	96.07	0.345	95.57-96.47	0.345	0.30-0.40	1	1.197	801/9504	92.33	195	DHKK01000146.1 MAG TPA_asm: Clostridiales bacterium UBA4696 UBA4696_contig_1000, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/025/145/645/GCF_025145645.1_genomic.fna.gz	0.0766	0.0947	97.57	0.341	97.29-97.84	0.341	0.31-0.37	1	1.333	2338/17338	93.74	1024	NZ_CP102252.1 Alistipes senegalensis JC50 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/304/735/GCF_013304735.1_genomic.fna.gz	0.0760	0.0935	97.28	0.338	97.07-97.57	0.338	0.30-0.37	1	1.724	2179/17184	93.56	4825	NZ_JAAITI010000095.1 Blautia luti strain MSK.16.34 NODE_101_length_578_cov_324.543, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/435/555/GCA_000435555.1_genomic.fna.gz	0.0757	0.0370	98.20	0.337	97.71-98.75	0.337	0.28-0.40	1	1.229	1119/6846	94.32	93	FR881491.1 Firmicutes bacterium CAG:176 genomic scaffold, scf4, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/419/095/GCA_019419095.1_genomic.fna.gz	0.0749	0.0468	95.94	0.333	95.43-96.52	0.333	0.27-0.40	1	2.423	688/8678	92.15	2411	DYAP01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_1358 HRGM_Genome_1358_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/545/925/GCA_900545925.1_genomic.fna.gz	0.0726	0.0717	97.66	0.323	97.30-97.99	0.323	0.29-0.36	1	1.251	1828/13773	93.69	771	URAZ01000001.1 uncultured Clostridiales bacterium isolate UMGS830 genome assembly, contig: NODE_27_length_119457_cov_8.341464, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/758/065/GCA_025758065.1_genomic.fna.gz	0.0716	0.0870	97.94	0.319	97.64-98.25	0.319	0.28-0.35	1	1.320	2291/15918	93.94	1114	CP107199.1 MAG: Lachnospiraceae bacterium isolate KR001_HIC_0035 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/865/035/GCF_003865035.1_genomic.fna.gz	0.0707	0.0548	97.51	0.315	97.08-98.01	0.315	0.26-0.36	1	1.459	1293/10410	93.49	717	NZ_BHVZ01000001.1 Anaerotignum faecicola strain KCTC 15736 Contigs01, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/120/155/GCF_900120155.1_genomic.fna.gz	0.0698	0.0638	98.85	0.311	98.53-99.18	0.311	0.28-0.34	1	1.237	2319/12376	94.74	81	NZ_LT635547.1 Clostridium sp. Marseille-P3244 strain Marseille-P3244T, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/433/035/GCA_000433035.1_genomic.fna.gz	0.0687	0.0353	99.55	0.306	99.09-99.89	0.306	0.27-0.35	1	1.162	1684/7359	95.35	0	FR890794.1 Staphylococcus sp. CAG:324 genomic scaffold, scf2, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/408/575/GCF_018408575.1_genomic.fna.gz	0.0686	0.0539	96.76	0.305	96.30-97.31	0.305	0.24-0.35	1	1.388	1042/10670	92.77	997	NZ_AP023418.1 Vescimonas coprocola strain MM50 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	0.0684	0.1322	98.44	0.304	98.27-98.65	0.304	0.28-0.32	1	1.357	4437/26733	94.37	676	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/545/515/GCA_900545515.1_genomic.fna.gz	0.0680	0.0573	99.62	0.303	99.33-99.92	0.303	0.27-0.33	1	1.201	2753/11850	95.40	9	UQZA01000001.1 uncultured Clostridiales bacterium isolate UMGS777 genome assembly, contig: NODE_3_length_269332_cov_9.326303, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/394/595/GCA_934394595.1_genomic.fna.gz	0.0675	0.0625	95.89	0.300	95.42-96.21	0.300	0.26-0.36	1	1.241	931/13149	91.81	278	CAKRRX010000001.1 MAG: uncultured Blautia sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_K_7_1773.232 genome assembly, contig: Hadza_MoBio_hadza-E-H_K_7_1773__NODE_289_length_115336_cov_8.187612, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/363/805/GCA_902363805.1_genomic.fna.gz	0.0659	0.0559	98.46	0.293	98.10-98.80	0.293	0.26-0.33	1	1.747	1914/11883	94.28	448	CABJBF010000001.1 Eubacteriaceae bacterium isolate MGYG-HGUT-00139 genome assembly, contig: .21673_4_36.1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/462/295/GCA_902462295.1_genomic.fna.gz	0.0656	0.0343	97.85	0.292	97.31-98.29	0.292	0.25-0.34	1	1.238	950/7316	93.63	125	CABQAZ010000001.1 MAG TPA_asm: uncultured Clostridium sp. isolate MGYG-HGUT-00421 genome assembly, contig: GUT_GENOME009639_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/574/295/GCF_003574295.1_genomic.fna.gz	0.0639	0.0596	98.48	0.285	98.12-98.82	0.285	0.25-0.32	1	1.567	2063/12994	94.24	950	NZ_BHGK01000001.1 Mediterraneibacter butyricigenes strain KCTC 15684 Contigs1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/537/755/GCA_003537755.1_genomic.fna.gz	0.0636	0.0436	97.58	0.283	97.12-98.08	0.283	0.24-0.33	1	1.159	1091/9437	93.28	8	DPQS01000057.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11477 contig_10032, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/548/465/GCA_900548465.1_genomic.fna.gz	0.0636	0.0545	97.52	0.283	97.10-97.97	0.283	0.24-0.32	1	1.241	1420/12210	93.29	108	URKY01000001.1 uncultured Eubacterium sp. isolate UMGS1096 genome assembly, contig: NODE_33_length_201478_cov_6.845350, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/218/125/GCF_029218125.1_genomic.fna.gz	0.0630	0.0492	95.64	0.280	94.99-96.14	0.280	0.23-0.35	1	1.364	679/10885	91.44	797	NZ_JARFXX010000010.1 Neopoerus faecalis strain CMD_1836 LM_D8_4-BHI_SB-7_1_NODE_10_length_87348, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/547/295/GCA_900547295.1_genomic.fna.gz	0.0620	0.0466	98.69	0.276	98.28-99.07	0.276	0.24-0.32	1	1.165	1679/10457	94.27	48	URGK01000001.1 uncultured Clostridiales bacterium isolate UMGS973 genome assembly, contig: NODE_32_length_98693_cov_4.670705, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/557/165/GCA_900557165.1_genomic.fna.gz	0.0603	0.0432	99.37	0.269	98.91-99.70	0.269	0.23-0.31	1	1.164	1946/10056	94.84	68	USRS01000001.1 uncultured Clostridium sp. isolate UMGS2014 genome assembly, contig: NODE_178_length_94279_cov_5.020759, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.0587	0.0649	97.82	0.262	97.49-98.24	0.262	0.22-0.29	1	1.560	1792/15124	93.35	1311	NC_015977.1 Roseburia hominis A2-183, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/758/045/GCA_025758045.1_genomic.fna.gz	0.0583	0.0566	97.81	0.260	97.43-98.19	0.260	0.22-0.30	1	1.853	1539/13219	93.30	844	CP107208.1 MAG: Oscillospiraceae bacterium isolate KR001_HIC_0042 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/916/988/195/GCA_916988195.3_genomic.fna.gz	0.0581	0.0574	95.63	0.259	95.12-96.32	0.259	0.21-0.31	1	1.549	790/13695	91.21	1243	CAKASQ030000001.1 Oscillospiraceae bacterium isolate POC01 genome assembly, contig: NODE_103_length_1712_cov_1308.667890, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/023/865/GCF_029023865.1_genomic.fna.gz	0.0577	0.0460	98.59	0.257	98.15-98.99	0.257	0.22-0.30	1	1.166	1579/10826	93.98	21	NZ_CP118969.1 Lactococcus lactis strain DSM 20481 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/480/725/GCA_003480725.1_genomic.fna.gz	0.0576	0.0581	97.59	0.257	97.22-98.05	0.257	0.21-0.29	1	1.345	1573/14143	93.16	1354	QUJQ01000001.1 Clostridiaceae bacterium AM27-36LB AM27-36LB.Scaf1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/381/075/GCA_944381075.1_genomic.fna.gz	0.0563	0.0345	98.61	0.250	98.16-99.05	0.250	0.21-0.29	1	1.141	1240/8629	93.93	8	CALWJT010000001.1 MAG: uncultured Clostridia bacterium isolate E0_DP__bin197 genome assembly, contig: E0_DP__k127_2113218, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/306/095/GCF_014306095.1_genomic.fna.gz	0.0558	0.0360	98.18	0.248	97.72-98.61	0.248	0.21-0.29	1	1.167	1113/8934	93.50	108	NZ_JACRWC010000048.1 Lentihominibacter faecis strain BX16 BX-16_ctg00003, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/525/905/GCA_003525905.1_genomic.fna.gz	0.0554	0.0374	98.16	0.247	97.74-98.66	0.247	0.21-0.29	1	1.303	1153/9364	93.47	137	DQIA01000017.1 MAG TPA_asm: Clostridiales bacterium isolate UBA10758 contig_10012, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/958/436/045/GCA_958436045.1_genomic.fna.gz	0.0551	0.0290	98.09	0.246	97.56-98.60	0.246	0.21-0.29	1	1.144	891/7446	93.38	29	CAUBIP010000001.1 MAG TPA_asm: uncultured Oscillospiraceae bacterium isolate SRR18940306_bin.18_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18683049.192, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/435/975/GCA_000435975.1_genomic.fna.gz	0.0551	0.0334	97.51	0.245	97.02-98.08	0.245	0.20-0.29	1	1.227	856/8577	92.84	172	FR884056.1 Oscillibacter sp. CAG:241 genomic scaffold, scf4, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/025/567/415/GCF_025567415.1_genomic.fna.gz	0.0548	0.0454	98.16	0.244	97.73-98.62	0.244	0.21-0.28	1	1.302	1406/11424	93.47	642	NZ_JAOQJV010000001.1 Dorea ammoniilytica strain Sanger_02 .13470_2_91.1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/473/035/GCA_902473035.1_genomic.fna.gz	0.0548	0.0405	95.55	0.244	94.83-96.02	0.244	0.19-0.31	1	1.133	550/10441	90.94	13	CABRQG010000001.1 MAG TPA_asm: uncultured Clostridiales bacterium isolate MGYG-HGUT-01822 genome assembly, contig: GUT_GENOME111314_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/106/845/GCF_900106845.1_genomic.fna.gz	0.0545	0.0521	98.79	0.243	98.39-99.11	0.243	0.21-0.27	1	1.131	1818/12280	94.02	38	NZ_LT629846.1 Romboutsia timonensis strain Marseille-P326, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/549/055/GCA_900549055.1_genomic.fna.gz	0.0534	0.0340	97.37	0.238	96.81-97.85	0.238	0.20-0.29	1	1.146	821/8860	92.61	14	URNB01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1148 genome assembly, contig: NODE_125_length_90205_cov_5.447965, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/904/420/575/GCA_904420575.1_genomic.fna.gz	0.0532	0.0484	98.48	0.237	98.07-98.85	0.237	0.21-0.27	1	1.140	1684/12836	93.66	26	CAJFVW010000001.1 uncultured Gordonibacter sp. isolate Coassembly_mag_502 genome assembly, contig: MAGpy_11413_min2k_bin_502_fak87_7924, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/410/105/GCA_019410105.1_genomic.fna.gz	0.0530	0.0237	97.03	0.236	96.44-97.70	0.236	0.18-0.29	1	1.334	518/6219	92.30	777	DXTB01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_2519 HRGM_Genome_2519_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/711/955/GCA_018711955.1_genomic.fna.gz	0.0525	0.0422	98.39	0.234	97.92-98.73	0.234	0.20-0.27	1	1.131	1427/11311	93.54	26	DVHQ01000166.1 MAG TPA_asm: Candidatus Limiplasma merdipullorum isolate ChiBcec16-3123 ChiBcec16__C100747_L3466_SRR6323486, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/707/925/GCF_009707925.1_genomic.fna.gz	0.0512	0.0584	96.64	0.228	96.25-97.19	0.228	0.18-0.26	1	1.757	1147/15914	91.87	3239	NZ_WMBC01000010.1 Blautia luti DSM 14534 = JCM 17040 strain DSM 14534 NODE_10_length_159355_cov_65.184038, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/490/355/GCA_902490355.1_genomic.fna.gz	0.0504	0.0383	98.20	0.224	97.75-98.69	0.224	0.19-0.26	1	1.480	1239/10545	93.33	99	CABUDN010000001.1 MAG TPA_asm: uncultured Oscillibacter sp. isolate MGYG-HGUT-03910 genome assembly, contig: GUT_GENOME249374_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/555/865/GCA_020555865.1_genomic.fna.gz	0.0503	0.0340	98.85	0.224	98.37-99.30	0.224	0.19-0.26	1	1.168	1331/9466	93.87	67	JAJCJJ010000001.1 Bacterium 210917-DFI.7.65 strain DFI.7.65 OHJDKNLD_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/759/455/GCA_900759455.1_genomic.fna.gz	0.0500	0.0292	99.09	0.223	98.55-99.60	0.223	0.19-0.26	1	1.129	1237/8224	94.07	0	CAAEVI010000001.1 MAG TPA_asm: Erysipelotrichaceae bacterium, isolate HGM09884, WGS project CAAEVI010000000 data, contig: ERS608587_67_k95_638, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/433/515/GCA_000433515.1_genomic.fna.gz	0.0489	0.0377	98.33	0.218	97.86-98.77	0.218	0.19-0.26	1	1.122	1259/10832	93.29	17	FR891039.1 Firmicutes bacterium CAG:272 genomic scaffold, scf6, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/542/375/GCA_900542375.1_genomic.fna.gz	0.0480	0.0287	99.48	0.214	98.90-99.98	0.214	0.18-0.25	1	1.357	1389/8383	94.37	1	UQNI01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS454 genome assembly, contig: NODE_241_length_67032_cov_4.336265, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/104/675/GCF_900104675.1_genomic.fna.gz	0.0477	0.0593	96.10	0.213	95.57-96.84	0.213	0.16-0.25	1	1.956	949/16789	91.15	822	NZ_LT629940.1 Angelakisella massiliensis strain Marseille-P3217T, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/020/686/965/GCF_020686965.1_genomic.fna.gz	0.0471	0.0506	97.96	0.210	97.46-98.51	0.210	0.17-0.24	1	1.334	1517/15067	92.86	1226	NZ_JAJEPS010000010.1 Hominiventricola filiformis strain CLA-AA-H276 NODE_10_length_115340_cov_22.532009, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/122/485/GCF_003122485.1_genomic.fna.gz	0.0454	0.0487	96.60	0.202	96.04-97.02	0.202	0.17-0.24	1	1.329	945/14925	91.48	1618	NZ_JRFU01000001.1 Eubacterium ramulus strain 21 contig1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/543/915/GCA_900543915.1_genomic.fna.gz	0.0448	0.0274	98.26	0.200	97.63-98.74	0.200	0.17-0.24	1	1.113	913/8696	92.99	13	UQTB01000001.1 uncultured Clostridiales bacterium isolate UMGS621 genome assembly, contig: NODE_90_length_134391_cov_11.819743, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/222/615/GCF_002222615.2_genomic.fna.gz	0.0442	0.0621	98.83	0.197	98.41-99.17	0.197	0.17-0.22	1	1.621	2454/19603	93.52	119	NZ_CP022412.2 Bacteroides caccae strain ATCC 43185 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/635/425/GCA_021635425.1_genomic.fna.gz	0.0435	0.0353	96.79	0.194	96.08-97.42	0.194	0.15-0.24	1	1.118	723/11280	91.52	39	JAJWOJ010000388.1 MAG: Clostridiales bacterium isolate B44_16.fa NODE_10021_length_2297_cov_2.821142, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/615/635/GCA_934615635.1_genomic.fna.gz	0.0428	0.0306	99.77	0.190	99.29-100.19	0.190	0.16-0.22	1	1.119	1634/10113	94.29	1	CAKTTT010000001.1 MAG: uncultured Eubacteriales bacterium isolate REFINED_METABAT215_SUBJECT_CONTIGS_1500_ASSEMBLY_K77_MERGED__Pilot_MoBio_Fiber_I_11_1003.208 genome assembly, contig: Pilot_MoBio_Fiber_I_11_1003__NODE_3379_length_38189_cov_4.094065, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/760/275/GCA_900760275.1_genomic.fna.gz	0.0426	0.0259	97.96	0.190	97.25-98.67	0.190	0.15-0.23	1	1.090	779/8498	92.58	14	CAAEYL010000001.1 MAG TPA_asm: Clostridia bacterium, isolate HGM12719, WGS project CAAEYL010000000 data, contig: SRS014979_19_k99_37, whole genome shotgun sequence
